evidence_id,source_file,page,table_index,row_index,column_index,column_name,cell_value
EV-0114,Plan de Desarrollo Municipal y Ordenamiento Territorial - Antigua Guatemala.pdf,75,1,15,13,,
EV-0114,Plan de Desarrollo Municipal y Ordenamiento Territorial - Antigua Guatemala.pdf,75,1,15,14,,
EV-0114,Plan de Desarrollo Municipal y Ordenamiento Territorial - Antigua Guatemala.pdf,75,1,15,15,,
EV-0114,Plan de Desarrollo Municipal y Ordenamiento Territorial - Antigua Guatemala.pdf,75,1,15,16,,
EV-0114,Plan de Desarrollo Municipal y Ordenamiento Territorial - Antigua Guatemala.pdf,75,1,15,17,,
EV-0114,Plan de Desarrollo Municipal y Ordenamiento Territorial - Antigua Guatemala.pdf,75,1,16,1,,4
EV-0114,Plan de Desarrollo Municipal y Ordenamiento Territorial - Antigua Guatemala.pdf,75,1,16,2,VINCULACIÓN DE LAS PRIORIDADES NACIONALES DE DESARROLLO CON LOS EJES ESTRATEGICOS DEL PLAN DE DESARROLLO MUNICIPAL Y ORDENAMIENTO TERRITORIAL DE,
EV-0114,Plan de Desarrollo Municipal y Ordenamiento Territorial - Antigua Guatemala.pdf,75,1,16,3,,"Seguridad
alimentaria y
nutricional"
EV-0114,Plan de Desarrollo Municipal y Ordenamiento Territorial - Antigua Guatemala.pdf,75,1,16,4,,"Para el año 2032, reducir en
no menos de 25 puntos
porcentuales la
desnutrición crónica en
niños menores de cinco
años, con énfasis en los
niños y niñas de los pueblos
maya, xinka y garífuna, y del
área rural."
EV-0114,Plan de Desarrollo Municipal y Ordenamiento Territorial - Antigua Guatemala.pdf,75,1,16,5,,
EV-0114,Plan de Desarrollo Municipal y Ordenamiento Territorial - Antigua Guatemala.pdf,75,1,16,6,,
EV-0114,Plan de Desarrollo Municipal y Ordenamiento Territorial - Antigua Guatemala.pdf,75,1,16,7,,"Para el 2019, se ha
disminuido la prevalencia
de desnutrición crónica en
niños menores de dos
años, en 10 puntos
porcentuales (de 41.7% en
2015 a 31.7% en 2019)"
EV-0114,Plan de Desarrollo Municipal y Ordenamiento Territorial - Antigua Guatemala.pdf,75,1,16,8,,
EV-0114,Plan de Desarrollo Municipal y Ordenamiento Territorial - Antigua Guatemala.pdf,75,1,16,9,,
EV-0114,Plan de Desarrollo Municipal y Ordenamiento Territorial - Antigua Guatemala.pdf,75,1,16,10,,"Población en condiciones de
malnutrición; lo cual se
vincula, en parte, con
problemas de
abastecimiento y acopio, lo
cual provoca problemas de
salud y malnutrición en la
población"
EV-0114,Plan de Desarrollo Municipal y Ordenamiento Territorial - Antigua Guatemala.pdf,75,1,16,11,,
EV-0114,Plan de Desarrollo Municipal y Ordenamiento Territorial - Antigua Guatemala.pdf,75,1,16,12,,
EV-0114,Plan de Desarrollo Municipal y Ordenamiento Territorial - Antigua Guatemala.pdf,75,1,16,13,,"Porcentaje de menores
a 5 años con
desnutrición crónica /
con desnutrición aguda"
EV-0114,Plan de Desarrollo Municipal y Ordenamiento Territorial - Antigua Guatemala.pdf,75,1,16,14,,"Fortalecimiento
de la red de
centros poblados"
EV-0114,Plan de Desarrollo Municipal y Ordenamiento Territorial - Antigua Guatemala.pdf,75,1,16,15,,-
EV-0114,Plan de Desarrollo Municipal y Ordenamiento Territorial - Antigua Guatemala.pdf,75,1,16,16,,-
EV-0114,Plan de Desarrollo Municipal y Ordenamiento Territorial - Antigua Guatemala.pdf,75,1,16,17,,
EV-0114,Plan de Desarrollo Municipal y Ordenamiento Territorial - Antigua Guatemala.pdf,75,1,17,1,,
EV-0114,Plan de Desarrollo Municipal y Ordenamiento Territorial - Antigua Guatemala.pdf,75,1,17,2,VINCULACIÓN DE LAS PRIORIDADES NACIONALES DE DESARROLLO CON LOS EJES ESTRATEGICOS DEL PLAN DE DESARROLLO MUNICIPAL Y ORDENAMIENTO TERRITORIAL DE,
EV-0114,Plan de Desarrollo Municipal y Ordenamiento Territorial - Antigua Guatemala.pdf,75,1,17,3,,
EV-0114,Plan de Desarrollo Municipal y Ordenamiento Territorial - Antigua Guatemala.pdf,75,1,17,4,,
EV-0114,Plan de Desarrollo Municipal y Ordenamiento Territorial - Antigua Guatemala.pdf,75,1,17,5,,
EV-0114,Plan de Desarrollo Municipal y Ordenamiento Territorial - Antigua Guatemala.pdf,75,1,17,6,,
EV-0114,Plan de Desarrollo Municipal y Ordenamiento Territorial - Antigua Guatemala.pdf,75,1,17,7,,"Para el 2019, se ha
disminuido la población
subalimentada en 1 punto
porcentual (de 15.6% en
2015 a 14.6% en 2019)"
EV-0114,Plan de Desarrollo Municipal y Ordenamiento Territorial - Antigua Guatemala.pdf,75,1,17,8,,
EV-0114,Plan de Desarrollo Municipal y Ordenamiento Territorial - Antigua Guatemala.pdf,75,1,17,9,,
EV-0114,Plan de Desarrollo Municipal y Ordenamiento Territorial - Antigua Guatemala.pdf,75,1,17,10,,
EV-0114,Plan de Desarrollo Municipal y Ordenamiento Territorial - Antigua Guatemala.pdf,75,1,17,11,,
EV-0114,Plan de Desarrollo Municipal y Ordenamiento Territorial - Antigua Guatemala.pdf,75,1,17,12,,
EV-0114,Plan de Desarrollo Municipal y Ordenamiento Territorial - Antigua Guatemala.pdf,75,1,17,13,,
EV-0114,Plan de Desarrollo Municipal y Ordenamiento Territorial - Antigua Guatemala.pdf,75,1,17,14,,
EV-0114,Plan de Desarrollo Municipal y Ordenamiento Territorial - Antigua Guatemala.pdf,75,1,17,15,,-
EV-0114,Plan de Desarrollo Municipal y Ordenamiento Territorial - Antigua Guatemala.pdf,75,1,17,16,,-
EV-0114,Plan de Desarrollo Municipal y Ordenamiento Territorial - Antigua Guatemala.pdf,75,1,17,17,,
EV-0114,Plan de Desarrollo Municipal y Ordenamiento Territorial - Antigua Guatemala.pdf,75,1,18,1,,5
EV-0114,Plan de Desarrollo Municipal y Ordenamiento Territorial - Antigua Guatemala.pdf,75,1,18,2,VINCULACIÓN DE LAS PRIORIDADES NACIONALES DE DESARROLLO CON LOS EJES ESTRATEGICOS DEL PLAN DE DESARROLLO MUNICIPAL Y ORDENAMIENTO TERRITORIAL DE,
EV-0114,Plan de Desarrollo Municipal y Ordenamiento Territorial - Antigua Guatemala.pdf,75,1,18,3,,"Impulso de la
inversión y el
empleo"
EV-0114,Plan de Desarrollo Municipal y Ordenamiento Territorial - Antigua Guatemala.pdf,75,1,18,4,,"En 2032, el crecimiento del
PIB real ha sido paulatino y
sostenido, hasta alcanzar
una tasa no menor del 5.4%;
a) rango entre 3.4 y 4.4% en
el quinquenio 2015-2020
b) Rango entre 4.4 y 5.4% en
el quinquenio 2021-2025
c) No menor del 5.4% en los
siguientes años, hasta llegar
a 2032"
EV-0114,Plan de Desarrollo Municipal y Ordenamiento Territorial - Antigua Guatemala.pdf,75,1,18,5,,
EV-0114,Plan de Desarrollo Municipal y Ordenamiento Territorial - Antigua Guatemala.pdf,75,1,18,6,,
EV-0114,Plan de Desarrollo Municipal y Ordenamiento Territorial - Antigua Guatemala.pdf,75,1,18,7,,-
EV-0114,Plan de Desarrollo Municipal y Ordenamiento Territorial - Antigua Guatemala.pdf,75,1,18,8,,
EV-0114,Plan de Desarrollo Municipal y Ordenamiento Territorial - Antigua Guatemala.pdf,75,1,18,9,,
EV-0114,Plan de Desarrollo Municipal y Ordenamiento Territorial - Antigua Guatemala.pdf,75,1,18,10,,"La principal actividad
económica del municipio es
el turismo (57%)"
EV-0114,Plan de Desarrollo Municipal y Ordenamiento Territorial - Antigua Guatemala.pdf,75,1,18,11,,
EV-0114,Plan de Desarrollo Municipal y Ordenamiento Territorial - Antigua Guatemala.pdf,75,1,18,12,,
EV-0114,Plan de Desarrollo Municipal y Ordenamiento Territorial - Antigua Guatemala.pdf,75,1,18,13,,"PIB municipal, PIB por
sectores"
EV-0114,Plan de Desarrollo Municipal y Ordenamiento Territorial - Antigua Guatemala.pdf,75,1,18,14,,"Competitividad y
desarrollo
económico"
EV-0114,Plan de Desarrollo Municipal y Ordenamiento Territorial - Antigua Guatemala.pdf,75,1,18,15,,-
EV-0114,Plan de Desarrollo Municipal y Ordenamiento Territorial - Antigua Guatemala.pdf,75,1,18,16,,-
EV-0114,Plan de Desarrollo Municipal y Ordenamiento Territorial - Antigua Guatemala.pdf,75,1,18,17,,
EV-0114,Plan de Desarrollo Municipal y Ordenamiento Territorial - Antigua Guatemala.pdf,75,2,1,1,No.,No.
EV-0114,Plan de Desarrollo Municipal y Ordenamiento Territorial - Antigua Guatemala.pdf,75,2,2,1,No.,PRIORIDAD
EV-0114,Plan de Desarrollo Municipal y Ordenamiento Territorial - Antigua Guatemala.pdf,75,3,1,1,PRIORIDADES,PRIORIDADES
EV-0114,Plan de Desarrollo Municipal y Ordenamiento Territorial - Antigua Guatemala.pdf,75,3,2,1,PRIORIDADES,NACIONALES
EV-0114,Plan de Desarrollo Municipal y Ordenamiento Territorial - Antigua Guatemala.pdf,75,4,1,1,PROBLEMÁTICA,PROBLEMÁTICA
EV-0114,Plan de Desarrollo Municipal y Ordenamiento Territorial - Antigua Guatemala.pdf,75,4,2,1,PROBLEMÁTICA,MUNICIPAL
EV-0114,Plan de Desarrollo Municipal y Ordenamiento Territorial - Antigua Guatemala.pdf,75,5,1,1,EJES,EJES
EV-0114,Plan de Desarrollo Municipal y Ordenamiento Territorial - Antigua Guatemala.pdf,75,5,2,1,EJES,ESTRATEGICOS
EV-0114,Plan de Desarrollo Municipal y Ordenamiento Territorial - Antigua Guatemala.pdf,75,6,1,1,tener que dar cobertura a,tener que dar cobertura a
EV-0114,Plan de Desarrollo Municipal y Ordenamiento Territorial - Antigua Guatemala.pdf,75,6,2,1,tener que dar cobertura a,toda la zona conurbada
EV-0114,Plan de Desarrollo Municipal y Ordenamiento Territorial - Antigua Guatemala.pdf,75,7,1,1,El 64% del suelo es de uso,El 64% del suelo es de uso
EV-0114,Plan de Desarrollo Municipal y Ordenamiento Territorial - Antigua Guatemala.pdf,75,7,2,1,El 64% del suelo es de uso,"forestal, siendo un 87% de"
EV-0114,Plan de Desarrollo Municipal y Ordenamiento Territorial - Antigua Guatemala.pdf,75,7,3,1,El 64% del suelo es de uso,"ello, vegetación arbórea"
EV-0114,Plan de Desarrollo Municipal y Ordenamiento Territorial - Antigua Guatemala.pdf,75,8,1,1,Población en condiciones de,Población en condiciones de
EV-0114,Plan de Desarrollo Municipal y Ordenamiento Territorial - Antigua Guatemala.pdf,75,8,2,1,Población en condiciones de,malnutrición; lo cual se
EV-0114,Plan de Desarrollo Municipal y Ordenamiento Territorial - Antigua Guatemala.pdf,75,8,3,1,Población en condiciones de,"vincula, en parte, con"
EV-0114,Plan de Desarrollo Municipal y Ordenamiento Territorial - Antigua Guatemala.pdf,75,8,4,1,Población en condiciones de,problemas de
EV-0114,Plan de Desarrollo Municipal y Ordenamiento Territorial - Antigua Guatemala.pdf,75,8,5,1,Población en condiciones de,"abastecimiento y acopio, lo"
EV-0114,Plan de Desarrollo Municipal y Ordenamiento Territorial - Antigua Guatemala.pdf,75,8,6,1,Población en condiciones de,cual provoca problemas de
EV-0114,Plan de Desarrollo Municipal y Ordenamiento Territorial - Antigua Guatemala.pdf,75,8,7,1,Población en condiciones de,salud y malnutrición en la
EV-0114,Plan de Desarrollo Municipal y Ordenamiento Territorial - Antigua Guatemala.pdf,75,8,8,1,Población en condiciones de,población
EV-0114,Plan de Desarrollo Municipal y Ordenamiento Territorial - Antigua Guatemala.pdf,75,9,1,1,La principal actividad,La principal actividad
EV-0114,Plan de Desarrollo Municipal y Ordenamiento Territorial - Antigua Guatemala.pdf,75,9,2,1,La principal actividad,económica del municipio es
EV-0114,Plan de Desarrollo Municipal y Ordenamiento Territorial - Antigua Guatemala.pdf,75,9,3,1,La principal actividad,el turismo (57%)
EV-0114,Plan de Desarrollo Municipal y Ordenamiento Territorial - Antigua Guatemala.pdf,76,1,1,1,,
EV-0114,Plan de Desarrollo Municipal y Ordenamiento Territorial - Antigua Guatemala.pdf,76,1,1,2,VINCULACIÓN DE LAS PRIORIDADES NACIONALES DE DESARROLLO CON LOS EJES ESTRATEGICOS DEL PLAN DE DESARROLLO MUNICIPAL Y ORDENAMIENTO TERRITORIAL DE,VINCULACIÓN DE LAS PRIORIDADES NACIONALES DE DESARROLLO CON LOS EJES ESTRATEGICOS DEL PLAN DE DESARROLLO MUNICIPAL Y ORDENAMIENTO TERRITORIAL DE
EV-0114,Plan de Desarrollo Municipal y Ordenamiento Territorial - Antigua Guatemala.pdf,76,1,1,3,,
EV-0114,Plan de Desarrollo Municipal y Ordenamiento Territorial - Antigua Guatemala.pdf,76,1,1,4,,
EV-0114,Plan de Desarrollo Municipal y Ordenamiento Territorial - Antigua Guatemala.pdf,76,1,1,5,,
EV-0114,Plan de Desarrollo Municipal y Ordenamiento Territorial - Antigua Guatemala.pdf,76,1,1,6,,
EV-0114,Plan de Desarrollo Municipal y Ordenamiento Territorial - Antigua Guatemala.pdf,76,1,1,7,,
EV-0114,Plan de Desarrollo Municipal y Ordenamiento Territorial - Antigua Guatemala.pdf,76,1,1,8,,
EV-0114,Plan de Desarrollo Municipal y Ordenamiento Territorial - Antigua Guatemala.pdf,76,1,1,9,,
EV-0114,Plan de Desarrollo Municipal y Ordenamiento Territorial - Antigua Guatemala.pdf,76,1,1,10,,
EV-0114,Plan de Desarrollo Municipal y Ordenamiento Territorial - Antigua Guatemala.pdf,76,1,1,11,,
EV-0114,Plan de Desarrollo Municipal y Ordenamiento Territorial - Antigua Guatemala.pdf,76,1,1,12,,
EV-0114,Plan de Desarrollo Municipal y Ordenamiento Territorial - Antigua Guatemala.pdf,76,1,1,13,,
EV-0114,Plan de Desarrollo Municipal y Ordenamiento Territorial - Antigua Guatemala.pdf,76,1,1,14,,
EV-0114,Plan de Desarrollo Municipal y Ordenamiento Territorial - Antigua Guatemala.pdf,76,1,1,15,,
EV-0114,Plan de Desarrollo Municipal y Ordenamiento Territorial - Antigua Guatemala.pdf,76,1,1,16,,
EV-0114,Plan de Desarrollo Municipal y Ordenamiento Territorial - Antigua Guatemala.pdf,76,1,1,17,,
EV-0114,Plan de Desarrollo Municipal y Ordenamiento Territorial - Antigua Guatemala.pdf,76,1,2,1,,
EV-0114,Plan de Desarrollo Municipal y Ordenamiento Territorial - Antigua Guatemala.pdf,76,1,2,2,VINCULACIÓN DE LAS PRIORIDADES NACIONALES DE DESARROLLO CON LOS EJES ESTRATEGICOS DEL PLAN DE DESARROLLO MUNICIPAL Y ORDENAMIENTO TERRITORIAL DE,"LA ANTIGUA GUATEMALA, SACATEPEQUEZ"
EV-0114,Plan de Desarrollo Municipal y Ordenamiento Territorial - Antigua Guatemala.pdf,76,1,2,3,,
EV-0114,Plan de Desarrollo Municipal y Ordenamiento Territorial - Antigua Guatemala.pdf,76,1,2,4,,
EV-0114,Plan de Desarrollo Municipal y Ordenamiento Territorial - Antigua Guatemala.pdf,76,1,2,5,,
EV-0114,Plan de Desarrollo Municipal y Ordenamiento Territorial - Antigua Guatemala.pdf,76,1,2,6,,
EV-0114,Plan de Desarrollo Municipal y Ordenamiento Territorial - Antigua Guatemala.pdf,76,1,2,7,,
EV-0114,Plan de Desarrollo Municipal y Ordenamiento Territorial - Antigua Guatemala.pdf,76,1,2,8,,
EV-0114,Plan de Desarrollo Municipal y Ordenamiento Territorial - Antigua Guatemala.pdf,76,1,2,9,,
EV-0114,Plan de Desarrollo Municipal y Ordenamiento Territorial - Antigua Guatemala.pdf,76,1,2,10,,
EV-0114,Plan de Desarrollo Municipal y Ordenamiento Territorial - Antigua Guatemala.pdf,76,1,2,11,,
EV-0114,Plan de Desarrollo Municipal y Ordenamiento Territorial - Antigua Guatemala.pdf,76,1,2,12,,
EV-0114,Plan de Desarrollo Municipal y Ordenamiento Territorial - Antigua Guatemala.pdf,76,1,2,13,,
EV-0114,Plan de Desarrollo Municipal y Ordenamiento Territorial - Antigua Guatemala.pdf,76,1,2,14,,
EV-0114,Plan de Desarrollo Municipal y Ordenamiento Territorial - Antigua Guatemala.pdf,76,1,2,15,,
EV-0114,Plan de Desarrollo Municipal y Ordenamiento Territorial - Antigua Guatemala.pdf,76,1,2,16,,
EV-0114,Plan de Desarrollo Municipal y Ordenamiento Territorial - Antigua Guatemala.pdf,76,1,2,17,,
EV-0114,Plan de Desarrollo Municipal y Ordenamiento Territorial - Antigua Guatemala.pdf,76,1,3,1,,"No.
PRIORIDAD"
EV-0114,Plan de Desarrollo Municipal y Ordenamiento Territorial - Antigua Guatemala.pdf,76,1,3,2,VINCULACIÓN DE LAS PRIORIDADES NACIONALES DE DESARROLLO CON LOS EJES ESTRATEGICOS DEL PLAN DE DESARROLLO MUNICIPAL Y ORDENAMIENTO TERRITORIAL DE,
EV-0114,Plan de Desarrollo Municipal y Ordenamiento Territorial - Antigua Guatemala.pdf,76,1,3,3,,"PRIORIDADES
NACIONALES"
EV-0114,Plan de Desarrollo Municipal y Ordenamiento Territorial - Antigua Guatemala.pdf,76,1,3,4,,
EV-0114,Plan de Desarrollo Municipal y Ordenamiento Territorial - Antigua Guatemala.pdf,76,1,3,5,,Metas Estratégicas de
EV-0114,Plan de Desarrollo Municipal y Ordenamiento Territorial - Antigua Guatemala.pdf,76,1,3,6,,
EV-0114,Plan de Desarrollo Municipal y Ordenamiento Territorial - Antigua Guatemala.pdf,76,1,3,7,,
EV-0114,Plan de Desarrollo Municipal y Ordenamiento Territorial - Antigua Guatemala.pdf,76,1,3,8,,Resultado Estratégico de
EV-0114,Plan de Desarrollo Municipal y Ordenamiento Territorial - Antigua Guatemala.pdf,76,1,3,9,,
EV-0114,Plan de Desarrollo Municipal y Ordenamiento Territorial - Antigua Guatemala.pdf,76,1,3,10,,"PROBLEMÁTICA
MUNICIPAL"
EV-0114,Plan de Desarrollo Municipal y Ordenamiento Territorial - Antigua Guatemala.pdf,76,1,3,11,,
EV-0114,Plan de Desarrollo Municipal y Ordenamiento Territorial - Antigua Guatemala.pdf,76,1,3,12,,
EV-0114,Plan de Desarrollo Municipal y Ordenamiento Territorial - Antigua Guatemala.pdf,76,1,3,13,,INDICADOR
EV-0114,Plan de Desarrollo Municipal y Ordenamiento Territorial - Antigua Guatemala.pdf,76,1,3,14,,"EJES
ESTRATEGICOS"
EV-0114,Plan de Desarrollo Municipal y Ordenamiento Territorial - Antigua Guatemala.pdf,76,1,3,15,,PLANES SECTORIALES
EV-0114,Plan de Desarrollo Municipal y Ordenamiento Territorial - Antigua Guatemala.pdf,76,1,3,16,,"Acciones, proyectos o actividades"
EV-0114,Plan de Desarrollo Municipal y Ordenamiento Territorial - Antigua Guatemala.pdf,76,1,3,17,,
EV-0114,Plan de Desarrollo Municipal y Ordenamiento Territorial - Antigua Guatemala.pdf,76,1,4,1,,
EV-0114,Plan de Desarrollo Municipal y Ordenamiento Territorial - Antigua Guatemala.pdf,76,1,4,2,VINCULACIÓN DE LAS PRIORIDADES NACIONALES DE DESARROLLO CON LOS EJES ESTRATEGICOS DEL PLAN DE DESARROLLO MUNICIPAL Y ORDENAMIENTO TERRITORIAL DE,
EV-0114,Plan de Desarrollo Municipal y Ordenamiento Territorial - Antigua Guatemala.pdf,76,1,4,3,,
EV-0114,Plan de Desarrollo Municipal y Ordenamiento Territorial - Antigua Guatemala.pdf,76,1,4,4,,
EV-0114,Plan de Desarrollo Municipal y Ordenamiento Territorial - Antigua Guatemala.pdf,76,1,4,5,,Desarrollo
EV-0114,Plan de Desarrollo Municipal y Ordenamiento Territorial - Antigua Guatemala.pdf,76,1,4,6,,
EV-0114,Plan de Desarrollo Municipal y Ordenamiento Territorial - Antigua Guatemala.pdf,76,1,4,7,,
EV-0114,Plan de Desarrollo Municipal y Ordenamiento Territorial - Antigua Guatemala.pdf,76,1,4,8,,País
EV-0114,Plan de Desarrollo Municipal y Ordenamiento Territorial - Antigua Guatemala.pdf,76,1,4,9,,
EV-0114,Plan de Desarrollo Municipal y Ordenamiento Territorial - Antigua Guatemala.pdf,76,1,4,10,,
EV-0114,Plan de Desarrollo Municipal y Ordenamiento Territorial - Antigua Guatemala.pdf,76,1,4,11,,
EV-0114,Plan de Desarrollo Municipal y Ordenamiento Territorial - Antigua Guatemala.pdf,76,1,4,12,,
EV-0114,Plan de Desarrollo Municipal y Ordenamiento Territorial - Antigua Guatemala.pdf,76,1,4,13,,
EV-0114,Plan de Desarrollo Municipal y Ordenamiento Territorial - Antigua Guatemala.pdf,76,1,4,14,,
EV-0114,Plan de Desarrollo Municipal y Ordenamiento Territorial - Antigua Guatemala.pdf,76,1,4,15,,
EV-0114,Plan de Desarrollo Municipal y Ordenamiento Territorial - Antigua Guatemala.pdf,76,1,4,16,,
EV-0114,Plan de Desarrollo Municipal y Ordenamiento Territorial - Antigua Guatemala.pdf,76,1,4,17,,
EV-0114,Plan de Desarrollo Municipal y Ordenamiento Territorial - Antigua Guatemala.pdf,76,1,5,1,,
EV-0114,Plan de Desarrollo Municipal y Ordenamiento Territorial - Antigua Guatemala.pdf,76,1,5,2,VINCULACIÓN DE LAS PRIORIDADES NACIONALES DE DESARROLLO CON LOS EJES ESTRATEGICOS DEL PLAN DE DESARROLLO MUNICIPAL Y ORDENAMIENTO TERRITORIAL DE,
EV-0114,Plan de Desarrollo Municipal y Ordenamiento Territorial - Antigua Guatemala.pdf,76,1,5,3,,
EV-0114,Plan de Desarrollo Municipal y Ordenamiento Territorial - Antigua Guatemala.pdf,76,1,5,4,,
EV-0114,Plan de Desarrollo Municipal y Ordenamiento Territorial - Antigua Guatemala.pdf,76,1,5,5,,(MED)
EV-0114,Plan de Desarrollo Municipal y Ordenamiento Territorial - Antigua Guatemala.pdf,76,1,5,6,,
EV-0114,Plan de Desarrollo Municipal y Ordenamiento Territorial - Antigua Guatemala.pdf,76,1,5,7,,
EV-0114,Plan de Desarrollo Municipal y Ordenamiento Territorial - Antigua Guatemala.pdf,76,1,5,8,,(REP)
EV-0114,Plan de Desarrollo Municipal y Ordenamiento Territorial - Antigua Guatemala.pdf,76,1,5,9,,
EV-0114,Plan de Desarrollo Municipal y Ordenamiento Territorial - Antigua Guatemala.pdf,76,1,5,10,,
EV-0114,Plan de Desarrollo Municipal y Ordenamiento Territorial - Antigua Guatemala.pdf,76,1,5,11,,
EV-0114,Plan de Desarrollo Municipal y Ordenamiento Territorial - Antigua Guatemala.pdf,76,1,5,12,,
EV-0114,Plan de Desarrollo Municipal y Ordenamiento Territorial - Antigua Guatemala.pdf,76,1,5,13,,
EV-0114,Plan de Desarrollo Municipal y Ordenamiento Territorial - Antigua Guatemala.pdf,76,1,5,14,,
EV-0114,Plan de Desarrollo Municipal y Ordenamiento Territorial - Antigua Guatemala.pdf,76,1,5,15,,
EV-0114,Plan de Desarrollo Municipal y Ordenamiento Territorial - Antigua Guatemala.pdf,76,1,5,16,,
EV-0114,Plan de Desarrollo Municipal y Ordenamiento Territorial - Antigua Guatemala.pdf,76,1,5,17,,
EV-0114,Plan de Desarrollo Municipal y Ordenamiento Territorial - Antigua Guatemala.pdf,76,1,6,1,,
EV-0114,Plan de Desarrollo Municipal y Ordenamiento Territorial - Antigua Guatemala.pdf,76,1,6,2,VINCULACIÓN DE LAS PRIORIDADES NACIONALES DE DESARROLLO CON LOS EJES ESTRATEGICOS DEL PLAN DE DESARROLLO MUNICIPAL Y ORDENAMIENTO TERRITORIAL DE,
EV-0114,Plan de Desarrollo Municipal y Ordenamiento Territorial - Antigua Guatemala.pdf,76,1,6,3,,
EV-0114,Plan de Desarrollo Municipal y Ordenamiento Territorial - Antigua Guatemala.pdf,76,1,6,4,,"Para 2030, elaborar y poner
en práctica políticas
encaminadas a promover un
turismo sostenible que cree
puestos de trabajo y
promueva la cultura y los
productos locales."
EV-0114,Plan de Desarrollo Municipal y Ordenamiento Territorial - Antigua Guatemala.pdf,76,1,6,5,,
EV-0114,Plan de Desarrollo Municipal y Ordenamiento Territorial - Antigua Guatemala.pdf,76,1,6,6,,
EV-0114,Plan de Desarrollo Municipal y Ordenamiento Territorial - Antigua Guatemala.pdf,76,1,6,7,,"Para el 2019, se ha
incrementado la posición
del país en el índice de
competitividad turística en
10 posiciones (de la
posición 80 en 2015 a la
70 en 2019)"
EV-0114,Plan de Desarrollo Municipal y Ordenamiento Territorial - Antigua Guatemala.pdf,76,1,6,8,,
EV-0114,Plan de Desarrollo Municipal y Ordenamiento Territorial - Antigua Guatemala.pdf,76,1,6,9,,
EV-0114,Plan de Desarrollo Municipal y Ordenamiento Territorial - Antigua Guatemala.pdf,76,1,6,10,,
EV-0114,Plan de Desarrollo Municipal y Ordenamiento Territorial - Antigua Guatemala.pdf,76,1,6,11,,
EV-0114,Plan de Desarrollo Municipal y Ordenamiento Territorial - Antigua Guatemala.pdf,76,1,6,12,,
EV-0114,Plan de Desarrollo Municipal y Ordenamiento Territorial - Antigua Guatemala.pdf,76,1,6,13,,"Contribución al PIB del
sector turístico"
EV-0114,Plan de Desarrollo Municipal y Ordenamiento Territorial - Antigua Guatemala.pdf,76,1,6,14,,"Competitividad y
desarrollo
económico"
EV-0114,Plan de Desarrollo Municipal y Ordenamiento Territorial - Antigua Guatemala.pdf,76,1,6,15,,-
EV-0114,Plan de Desarrollo Municipal y Ordenamiento Territorial - Antigua Guatemala.pdf,76,1,6,16,,-
EV-0114,Plan de Desarrollo Municipal y Ordenamiento Territorial - Antigua Guatemala.pdf,76,1,6,17,,
EV-0114,Plan de Desarrollo Municipal y Ordenamiento Territorial - Antigua Guatemala.pdf,76,1,7,1,,
EV-0114,Plan de Desarrollo Municipal y Ordenamiento Territorial - Antigua Guatemala.pdf,76,1,7,2,VINCULACIÓN DE LAS PRIORIDADES NACIONALES DE DESARROLLO CON LOS EJES ESTRATEGICOS DEL PLAN DE DESARROLLO MUNICIPAL Y ORDENAMIENTO TERRITORIAL DE,
EV-0114,Plan de Desarrollo Municipal y Ordenamiento Territorial - Antigua Guatemala.pdf,76,1,7,3,,
EV-0114,Plan de Desarrollo Municipal y Ordenamiento Territorial - Antigua Guatemala.pdf,76,1,7,4,,"Se ha reducido la
precariedad laboral
mediante la generación de
empleos decentes y de
calidad
a) Disminución gradual de la
tasa de subempleo a partir
del último dato disponible:
16.9%
b) Disminución gradual de la
informalidad a partir del
último dato disponible:
69.2%
c) Disminución gradual de la
tasa de desempleo a partir
del último dato disponible:
3.2%
Eliminación del porcentaje
de trabajadores que viven en
pobreza extrema."
EV-0114,Plan de Desarrollo Municipal y Ordenamiento Territorial - Antigua Guatemala.pdf,76,1,7,5,,
EV-0114,Plan de Desarrollo Municipal y Ordenamiento Territorial - Antigua Guatemala.pdf,76,1,7,6,,
EV-0114,Plan de Desarrollo Municipal y Ordenamiento Territorial - Antigua Guatemala.pdf,76,1,7,7,,-
EV-0114,Plan de Desarrollo Municipal y Ordenamiento Territorial - Antigua Guatemala.pdf,76,1,7,8,,
EV-0114,Plan de Desarrollo Municipal y Ordenamiento Territorial - Antigua Guatemala.pdf,76,1,7,9,,
EV-0114,Plan de Desarrollo Municipal y Ordenamiento Territorial - Antigua Guatemala.pdf,76,1,7,10,,"Las actividades comerciales
y turísticas concentran al
57% de la Población
Económicamente Activa
El 21.3% se ubica dentro de
la industria manufacturera
El café es el cultivo de
mayor producción (74%).
Elementos de interés
turístico por su valor
patrimonial cultural e
histórico"
EV-0114,Plan de Desarrollo Municipal y Ordenamiento Territorial - Antigua Guatemala.pdf,76,1,7,11,,
EV-0114,Plan de Desarrollo Municipal y Ordenamiento Territorial - Antigua Guatemala.pdf,76,1,7,12,,
EV-0114,Plan de Desarrollo Municipal y Ordenamiento Territorial - Antigua Guatemala.pdf,76,1,7,13,,"Tasa de desempleo
municipal, tasa de
subempleo municipal.
PEA Ocupada por sexos,
porcentaje de la
población ocupada que
trabaja por cuenta
propia o en empresa
familiar"
